sample_size,cov_prob,cov_prob_se,int_width,int_width_se,cov_prob_boot,cov_prob_boot_se,int_width_boot,int_width_boot_se,nSims,censoredp,scale
20,0.8674,0.004796670679744648,1532.272709971775,18.283002806637622,0.875,0.004677539510808544,1671.584708602936,20.637940033561737,5e3,0,2
30,0.8788,0.004615882718901654,1517.6351740154435,13.317213186246523,0.884,0.0045291171965976,1601.3732347426528,14.447802119067454,5e3,0,2
50,0.897,0.004299057615254284,1506.9843351666166,9.951179980020413,0.8984,0.0042730714747082794,1555.0307531380638,10.596950098365914,5e3,0,2
100,0.8904,0.004418311022829752,1484.1734533877857,6.564672763319822,0.8922,0.00438630595558349,1505.8633049842147,7.012837829253297,5e3,0,2
250,0.8958,0.004321134855716523,1472.779187990057,4.145220182395157,0.8942,0.004350293899428207,1484.8338271351017,4.682221728628981,5e3,0,2
500,0.896,0.004317467788602611,1473.2849056063865,2.9019748823877802,0.8978,0.004284238898636269,1475.1908585998383,3.5260046167850567,5e3,0,2
1e3,0.8978,0.004284238898636269,1463.5180342738468,2.05388902472274,0.8966,0.004306436703286823,1463.6537157488958,2.8683296481593406,5e3,0,2
2e3,0.8902,0.00442184379422296,1464.8562490057316,1.4425791389867733,0.8892,0.004439438446779563,1464.1626795370207,2.444179066247637,5e3,0,2
