sample_size,cov_prob,cov_prob_se,int_width,int_width_se,cov_prob_boot,cov_prob_boot_se,int_width_boot,int_width_boot_se,nSims,censoredp,scale
20,0.8056,0.005597141556073041,147.02357177495642,1.4501431136310257,0.8388,0.005200800098478393,184.84354432071888,2.0368248901888855,5e3,0.5,1
30,0.8444,0.005126693339465448,154.3181898344329,1.2343772631262064,0.8696,0.004762741305272436,180.49089137628505,1.5405280201931857,5e3,0.5,1
50,0.8694,0.004765844170147701,156.4741121038261,0.9775458357231376,0.8838,0.004532507112420766,172.07821207967547,1.1188058847351077,5e3,0.5,1
100,0.8806,0.00458616774517869,159.26171971950856,0.6791303671258169,0.8886,0.004449940268551785,167.02134628863172,0.7300332406891052,5e3,0.5,1
250,0.8916,0.004397016573877132,160.12475210311771,0.4367585364783971,0.8956,0.0043247969632983635,163.11996766070834,0.4547183840978539,5e3,0.5,1
500,0.8918,0.004393451090258829,160.30659224524254,0.307705849306637,0.8924,0.0043827262814293555,161.7366012924524,0.3217090282849636,5e3,0.5,1
1e3,0.8982,0.004276799060283333,160.66954441147237,0.2210270492044861,0.8962,0.004313795749308647,161.21071303707205,0.23500509464009883,5e3,0.5,1
2e3,0.8934,0.004364756375749273,160.66638118936473,0.15333371874583648,0.896,0.004317467788602611,161.00543971715518,0.17030093438760416,5e3,0.5,1
